time, wave, castedWave, filteredWave
0.013492, 99.571266, 99.571259, -0.023743
0.013515, 653.641052, 653.641052, 0.046997
0.013537, 969.952271, 969.952271, 0.100540
0.013560, 933.448425, 933.448425, 0.117599
0.013583, 557.428467, 557.428467, 0.091827
0.013605, -21.362223, -21.362213, 0.032684
0.013628, -592.382507, -592.382507, -0.038361
0.013651, -947.926758, -947.926758, -0.095459
0.013673, -958.667603, -958.667603, -0.117813
0.013696, -620.698059, -620.698059, -0.097336
0.013719, -56.952847, -56.952835, -0.041443
0.013741, 527.508667, 527.508667, 0.029526
0.013764, 920.091614, 920.091614, 0.089752
0.013787, 978.001343, 978.001343, 0.117325
0.013810, 680.177979, 680.177979, 0.102249
0.013832, 134.943420, 134.943420, 0.049942
0.013855, -459.376099, -459.376099, -0.020493
0.013878, -886.599915, -886.599915, -0.083511
0.013900, -991.327698, -991.327698, -0.116104
0.013923, -735.465149, -735.465149, -0.106522
0.013946, -212.080978, -212.080978, -0.058136
0.013968, 388.423340, 388.423340, 0.011353
0.013991, 847.665283, 847.665283, 0.076736
0.014014, 998.573425, 998.573425, 0.114197
0.014036, 786.255615, 786.255615, 0.110123
0.014059, 287.941467, 287.941467, 0.065994
0.014082, -315.109894, -315.109894, -0.002136
0.014104, -803.541687, -803.541687, -0.069504
0.014127, -999.689392, -999.689392, -0.111572
0.014150, -832.205261, -832.205261, -0.113068
0.014172, -362.034271, -362.034271, -0.073425
0.014195, 239.838760, 239.838760, -0.007095
0.014218, 754.471680, 754.471680, 0.061844
0.014240, 994.669434, 994.669434, 0.108246
0.014263, 873.061401, 873.061401, 0.115341
0.014286, 433.881805, 433.881805, 0.080399
0.014308, -163.120041, -163.120041, 0.016296
0.014331, -700.787842, -700.787842, -0.053818
0.014354, -983.547668, -983.547668, -0.104263
0.014376, -908.557678, -908.557678, -0.116882
0.014399, -503.089142, -503.089142, -0.086899
0.014422, 85.375488, 85.375488, -0.025375
0.014444, 642.785217, 642.785217, 0.045425
0.014467, 966.385193, 966.385193, 0.099686
0.014490, 938.467529, 938.467529, 0.117691
0.014512, 569.187256, 569.187256, 0.092880
0.014535, -7.131958, -7.131943, 0.034286
0.014558, -580.856934, -580.856934, -0.036774
0.014580, -943.289856, -943.289856, -0.094452
0.014603, -962.626526, -962.626526, -0.117798
0.014626, -631.812805, -631.812805, -0.098251
0.014649, -71.180428, -71.180420, -0.043030
0.014671, 515.343445, 515.343445, 0.027908
0.014694, 914.413818, 914.413818, 0.088638
0.014717, 980.870911, 980.870911, 0.117188
0.014739, 690.541321, 690.541321, 0.103027
0.014762, 149.030945, 149.030945, 0.051483
0.014785, -446.666168, -446.666168, -0.018875
0.014807, -879.915649, -879.915649, -0.082275
0.014830, -993.100403, -993.100403, -0.115860
0.014853, -745.050049, -745.050049, -0.107178
0.014875, -225.991638, -225.991638, -0.059631
0.014898, 375.270081, 375.270081, 0.009705
0.014921, 840.029297, 840.029297, 0.075439
0.014943, 999.232178, 999.232178, 0.113785
0.014966, 794.969604, 794.969604, 0.110687
0.014989, 301.564941, 301.564941, 0.067398
0.015011, -301.547668, -301.547668, -0.000473
0.015034, -794.973877, -794.973877, -0.068130
0.015057, -999.232422, -999.232422, -0.111023
0.015079, -840.025452, -840.025452, -0.113525
0.015102, -375.263550, -375.263550, -0.074753
0.015125, 225.998489, 225.998489, -0.008759
0.015147, 745.054749, 745.054749, 0.060410
0.015170, 993.101257, 993.101257, 0.107574
0.015193, 879.924255, 879.924255, 0.115662
0.015215, 446.682373, 446.682373, 0.081635
0.015238, -149.037903, -149.037903, 0.017944
0.015261, -690.546448, -690.546448, -0.052292
0.015283, -980.872314, -980.872314, -0.103516
0.015306, -914.410950, -914.410950, -0.117035
0.015329, -515.337402, -515.337402, -0.088074
0.015351, 71.187454, 71.187454, -0.026962
0.015374, 631.798767, 631.798767, 0.043839
0.015397, 962.621643, 962.621643, 0.098801
0.015420, 943.295898, 943.295898, 0.117737
0.015442, 580.851196, 580.851196, 0.093918
0.015465, 7.124913, 7.124908, 0.035873
0.015488, -569.193054, -569.193054, -0.035156
0.015510, -938.469971, -938.469971, -0.093460
0.015533, -966.383362, -966.383362, -0.117722
0.015556, -642.779785, -642.779785, -0.099197
0.015578, -85.393539, -85.393539, -0.044556
0.015601, 503.073456, 503.073456, 0.026260
0.015624, 908.550110, 908.550110, 0.087540
0.015646, 983.546387, 983.546387, 0.116959
0.015669, 700.782776, 700.782776, 0.103867
0.015692, 163.113098, 163.113098, 0.052963
0.015714, -433.888153, -433.888153, -0.017181
0.015737, -873.064819, -873.064819, -0.081100
0.015760, -994.668701, -994.668701, -0.115494
0.015782, -754.467041, -754.467041, -0.107910
0.015805, -239.831924, -239.831924, -0.061035
0.015828, 362.040833, 362.040833, 0.007996
0.015850, 832.223083, 832.223083, 0.074173
0.015873, 999.688538, 999.688538, 0.113297
0.015896, 803.552490, 803.552490, 0.111298
0.015918, 315.127075, 315.127075, 0.068726
0.015941, -287.924133, -287.924133, 0.001236
0.015964, -786.244446, -786.244446, -0.066772
0.015986, -998.572449, -998.572449, -0.110428
0.016009, -847.674927, -847.674927, -0.113998
0.016032, -388.440033, -388.440033, -0.076004
0.016054, 212.087875, 212.087875, -0.010452
0.016077, 735.469910, 735.469910, 0.058960
0.016100, 991.328613, 991.328613, 0.106888
0.016122, 886.596680, 886.596680, 0.115967
0.016145, 459.369843, 459.369843, 0.082840
0.016168, -134.950409, -134.950409, 0.019592
0.016190, -680.183167, -680.183167, -0.050781
0.016213, -978.002808, -978.002808, -0.102692
0.016236, -920.079041, -920.079041, -0.117249
0.016259, -527.481323, -527.481323, -0.089142
0.016281, 56.934757, 56.934753, -0.028625
0.016304, 620.683838, 620.683838, 0.042297
0.016327, 958.662415, 958.662415, 0.097855
0.016349, 947.932556, 947.932556, 0.117798
0.016372, 592.397095, 592.397095, 0.094910
0.016395, 21.380335, 21.380325, 0.037491
0.016417, -557.413452, -557.413452, -0.033569
0.016440, -933.450989, -933.450989, -0.092407
0.016463, -969.950562, -969.950562, -0.117645
0.016485, -653.635681, -653.635681, -0.100067
0.016508, -99.564255, -99.564255, -0.046143
0.016531, 490.723175, 490.723175, 0.024643
0.016553, 902.512573, 902.512573, 0.086380
0.016576, 986.017761, 986.017761, 0.116791
0.016599, 710.864136, 710.864136, 0.104614
0.016621, 177.137329, 177.137329, 0.054489
0.016644, -421.022217, -421.022217, -0.015549
0.016667, -866.037170, -866.037170, -0.079849
0.016689, -996.040039, -996.040039, -0.115173
0.016712, -763.763733, -763.763733, -0.108551
0.016735, -253.672302, -253.672302, -0.062485
0.016757, 348.691071, 348.691071, 0.006348
0.016780, 824.219910, 824.219910, 0.072815
0.016803, 999.942993, 999.942993, 0.112885
0.016825, 811.942078, 811.942078, 0.111786
0.016848, 328.601440, 328.601440, 0.070129
0.016871, -274.266266, -274.266266, 0.002869
0.016893, -777.371033, -777.371033, -0.065338
0.016916, -997.711121, -997.711121, -0.109879
0.016939, -855.139038, -855.139038, -0.114349
0.016961, -401.514526, -401.514526, -0.077347
0.016984, 198.158798, 198.158798, -0.012070
0.017007, 725.752869, 725.752869, 0.057465
0.017029, 989.358154, 989.358154, 0.106216
0.017052, 893.089539, 893.089539, 0.116211
0.017075, 471.964233, 471.964233, 0.084076
0.017098, -120.785622, -120.785614, 0.021194
0.017120, -669.644714, -669.644714, -0.049225
0.017143, -974.924011, -974.924011, -0.101883
0.017166, -925.579773, -925.579773, -0.117371
0.017188, -539.560730, -539.560730, -0.090256
0.017211, 42.720726, 42.720718, -0.030228
0.017234, 609.462769, 609.462769, 0.040710
0.017256, 954.515869, 954.515869, 0.096924
0.017279, 952.368774, 952.368774, 0.117813
0.017302, 603.802551, 603.802551, 0.095917
0.017324, 35.606266, 35.606262, 0.039047
0.017347, -545.541626, -545.541626, -0.031937
0.017370, -928.251587, -928.251587, -0.091370
0.017392, -973.314880, -973.314880, -0.117523
0.017415, -664.339905, -664.339905, -0.100967
0.017438, -113.714806, -113.714798, -0.047638
0.017460, 478.273468, 478.273468, 0.022964
0.017483, 896.292297, 896.292297, 0.085266
0.017506, 988.297119, 988.297119, 0.116516
0.017528, 720.836304, 720.836304, 0.105408
0.017551, 191.175079, 191.175079, 0.055939
0.017574, -408.025116, -408.025116, -0.013855
0.017596, -858.808289, -858.808289, -0.078629
0.017619, -997.204407, -997.204407, -0.114792
0.017642, -772.872620, -772.872620, -0.109207
0.017664, -267.412476, -267.412476, -0.063889
0.017687, 335.317596, 335.317596, 0.004654
0.017710, 816.077637, 816.077637, 0.071518
0.017732, 999.993652, 999.993652, 0.112350
0.017755, 820.167236, 820.167236, 0.112335
0.017778, 342.009216, 342.009216, 0.071442
0.017800, -260.552856, -260.552856, 0.004578
0.017823, -768.340210, -768.340210, -0.063965
0.017846, -996.647766, -996.647766, -0.109238
0.017868, -862.429932, -862.429932, -0.114777
0.017891, -414.553467, -414.553467, -0.078568
0.017914, 184.140121, 184.140121, -0.013779
0.017937, 715.853699, 715.853699, 0.056015
0.017959, 987.179260, 987.179260, 0.105453
0.017982, 899.423462, 899.423462, 0.116501
0.018005, 484.507080, 484.507080, 0.085205
0.018027, -106.646233, -106.646225, 0.022888
0.018050, -659.007507, -659.007507, -0.047729
0.018073, -971.658264, -971.658264, -0.101013
0.018095, -930.873352, -930.873352, -0.117508
0.018118, -551.488098, -551.488098, -0.091324
0.018141, 28.498045, 28.498032, -0.031860
0.018163, 598.118225, 598.118225, 0.039139
0.018186, 950.175964, 950.175964, 0.095963
0.018209, 956.612183, 956.612183, 0.117813
0.018231, 615.085693, 615.085693, 0.096863
0.018254, 49.824982, 49.824982, 0.040649
0.018277, -533.559326, -533.559326, -0.030334
0.018299, -922.844788, -922.844788, -0.090286
0.018322, -976.492859, -976.492859, -0.117401
0.018345, -674.946716, -674.946716, -0.101822
0.018367, -127.892235, -127.892227, -0.049194
0.018390, 465.682373, 465.682373, 0.021332
0.018413, 889.867493, 889.867493, 0.084091
0.018435, 990.367859, 990.367859, 0.116257
0.018458, 730.627136, 730.627136, 0.106140
0.018481, 205.124588, 205.124588, 0.057419
0.018503, -394.990967, -394.990967, -0.012192
0.018526, -851.430603, -851.430603, -0.077377
0.018549, -998.166809, -998.166809, -0.114395
0.018571, -781.825012, -781.825012, -0.109833
0.018594, -281.098450, -281.098450, -0.065277
0.018617, 321.876221, 321.876221, 0.002960
0.018639, 807.770081, 807.770081, 0.070190
0.018662, 999.841797, 999.841797, 0.111832
0.018685, 828.226257, 828.226257, 0.112839
0.018707, 355.394775, 355.394775, 0.072754
0.018730, -246.737915, -246.737915, 0.006287
0.018753, -759.120972, -759.120972, -0.062576
0.018776, -995.377747, -995.377747, -0.108566
0.018798, -869.570984, -869.570984, -0.115158
0.018821, -427.462372, -427.462372, -0.079788
0.018844, 170.133484, 170.133484, -0.015457
0.018866, 705.844177, 705.844177, 0.054550
0.018889, 984.807739, 984.807739, 0.104675
0.018912, 905.552551, 905.552551, 0.116760
0.018934, 496.907410, 496.907410, 0.086334
0.018957, -92.485245, -92.485245, 0.024551
0.018980, -648.236877, -648.236877, -0.046219
0.019002, -968.195740, -968.195740, -0.100098
0.019025, -935.978394, -935.978394, -0.117661
0.019048, -563.303833, -563.303833, -0.092331
0.019070, 14.269591, 14.269577, -0.033508
0.019093, 586.611755, 586.611755, 0.037598
0.019116, 945.627258, 945.627258, 0.094925
0.019138, 960.675781, 960.675781, 0.117844
0.019161, 626.283508, 626.283508, 0.097778
0.019184, 64.083832, 64.083832, 0.042252
0.019206, -521.425964, -521.425964, -0.028732
0.019229, -917.269836, -917.269836, -0.089188
0.019252, -979.461548, -979.461548, -0.117264
0.019274, -685.379211, -685.379211, -0.102631
0.019297, -141.993759, -141.993759, -0.050720
0.019320, 453.041168, 453.041168, 0.019684
0.019342, 883.284729, 883.284729, 0.082901
0.019365, 992.238098, 992.238098, 0.115982
0.019388, 740.269958, 740.269958, 0.106857
0.019410, 219.032547, 219.032547, 0.058884
0.019433, -381.876862, -381.876862, -0.010529
0.019456, -843.880554, -843.880554, -0.076096
0.019478, -998.927063, -998.927063, -0.113998
0.019501, -790.649902, -790.649902, -0.110413
0.019524, -294.775604, -294.775604, -0.066711
0.019546, 308.321777, 308.321777, 0.001328
0.019569, 799.268677, 799.268677, 0.068787
0.019592, 999.485779, 999.485779, 0.111328
0.019615, 836.145142, 836.145142, 0.113266
0.019637, 368.661041, 368.661041, 0.074127
0.019660, -232.921585, -232.921585, 0.007889
0.019683, -749.780212, -749.780212, -0.061081
0.019705, -993.910156, -993.910156, -0.107971
0.019728, -876.510498, -876.510498, -0.115448
0.019751, -440.284698, -440.284698, -0.081070
0.019773, 156.092392, 156.092392, -0.017059
0.019796, 695.691650, 695.691650, 0.053009
0.019819, 982.236755, 982.236755, 0.103928
0.019841, 911.498291, 911.498291, 0.116928
0.019864, 509.207092, 509.207092, 0.087509
0.019887, -78.305527, -78.305527, 0.026154
0.019909, -637.296143, -637.296143, -0.044617
0.019932, -964.523804, -964.523804, -0.099258
0.019955, -940.910889, -940.910889, -0.117706
0.019977, -575.046570, -575.046570, -0.093399
0.020000, -0.012078, -0.012070, -0.035095
0.020023, 575.026855, 575.026855, 0.035965
0.020045, 940.902710, 940.902710, 0.093948
0.020068, 964.530151, 964.530151, 0.117767
0.020091, 637.314758, 637.314758, 0.098724
0.020113, 78.279434, 78.279434, 0.043793
0.020136, -509.229614, -509.229614, -0.027084
0.020159, -911.509033, -911.509033, -0.088089
0.020181, -982.231812, -982.231812, -0.117081
0.020204, -695.672852, -695.672852, -0.103455
0.020227, -156.066544, -156.066544, -0.052216
0.020249, 440.308197, 440.308197, 0.018021
0.020272, 876.523071, 876.523071, 0.081711
0.020295, 993.907288, 993.907288, 0.115662
0.020317, 749.796204, 749.796204, 0.107559
0.020340, 232.945084, 232.945084, 0.060318
0.020363, -368.638611, -368.638611, -0.008835
0.020385, -836.131897, -836.131897, -0.074814
0.020408, -999.486572, -999.486572, -0.113541
0.020431, -799.283203, -799.283203, -0.111008
0.020454, -308.344757, -308.344757, -0.068054
0.020476, 294.752533, 294.752533, -0.000381
0.020499, 790.635071, 790.635071, 0.067459
0.020522, 998.928284, 998.928284, 0.110718
0.020544, 843.866455, 843.866455, 0.113770
0.020567, 381.852661, 381.852661, 0.075378
0.020590, -219.058075, -219.058075, 0.009613
0.020612, -740.287598, -740.287598, -0.059692
0.020635, -992.241333, -992.241333, -0.107239
0.020658, -883.272461, -883.272461, -0.115814
0.020680, -453.017822, -453.017822, -0.082245
0.020703, 141.969849, 141.969849, -0.018768
0.020726, 685.361633, 685.361633, 0.051544
0.020748, 979.456665, 979.456665, 0.103088
0.020771, 917.279419, 917.279419, 0.117172
0.020794, 521.446594, 521.446594, 0.088577
0.020816, -64.059723, -64.059723, 0.027832
0.020839, -626.264648, -626.264648, -0.043106
0.020862, -960.669067, -960.669067, -0.098297
0.020884, -945.635132, -945.635132, -0.117798
0.020907, -586.631348, -586.631348, -0.094391
0.020930, -14.243425, -14.243423, -0.036697
0.020952, 563.325439, 563.325439, 0.034378
0.020975, 935.987610, 935.987610, 0.092926
0.020998, 968.189148, 968.189148, 0.117691
0.021020, 648.216919, 648.216919, 0.099625
0.021043, 92.459190, 92.459183, 0.045349
0.021066, -496.930115, -496.930115, -0.025452
0.021088, -905.563660, -905.563660, -0.086960
0.021111, -984.811890, -984.811890, -0.116882
0.021134, -705.861267, -705.861267, -0.104248
0.021156, -170.157288, -170.157288, -0.053726
0.021179, 427.440521, 427.440521, 0.016373
0.021202, 869.559082, 869.559082, 0.080475
0.021224, 995.380066, 995.380066, 0.115341
0.021247, 759.136719, 759.136719, 0.108215
0.021270, 246.761337, 246.761337, 0.061783
0.021293, -355.372192, -355.372192, -0.007187
0.021315, -828.240906, -828.240906, -0.073471
0.021338, -999.841309, -999.841309, -0.113113
0.021361, -807.754639, -807.754639, -0.111526
0.021383, -321.851440, -321.851440, -0.069443
0.021406, 281.123566, 281.123566, -0.002045
0.021429, 781.841370, 781.841370, 0.066055
0.021451, 998.168396, 998.168396, 0.110153
0.021474, 851.416931, 851.416931, 0.114182
0.021497, 394.966949, 394.966949, 0.076660
0.021519, -205.100937, -205.100937, 0.011276
0.021542, -730.610657, -730.610657, -0.058228
0.021565, -990.364563, -990.364563, -0.106537
0.021587, -889.878479, -889.878479, -0.116104
0.021610, -465.703766, -465.703766, -0.083450
0.021633, 127.868279, 127.868271, -0.020401
0.021655, 674.928894, 674.928894, 0.050003
0.021678, 976.487671, 976.487671, 0.102295
0.021701, 922.854126, 922.854126, 0.117310
0.021723, 533.537170, 533.537170, 0.089706
0.021746, -49.851120, -49.851120, 0.029434
0.021769, -615.106323, -615.106323, -0.041519
0.021791, -956.619812, -956.619812, -0.097382
0.021814, -950.167847, -950.167847, -0.117828
0.021837, -598.097229, -598.097229, -0.095398
0.021859, -28.471888, -28.471878, -0.038284
0.021882, 551.509949, 551.509949, 0.032761
0.021905, 930.882935, 930.882935, 0.091888
0.021927, 971.663940, 971.663940, 0.117584
0.021950, 659.025696, 659.025696, 0.100525
0.021973, 106.670250, 106.670242, 0.046890
0.021995, -484.485931, -484.485931, -0.023804
0.022018, -899.412903, -899.412903, -0.085815
0.022041, -987.183105, -987.183105, -0.116653
0.022063, -715.870605, -715.870605, -0.105011
0.022086, -184.163864, -184.163864, -0.055222
0.022109, 414.531494, 414.531494, 0.014709
0.022132, 862.443176, 862.443176, 0.079239
0.022154, 996.645630, 996.645630, 0.114990
0.022177, 768.323425, 768.323425, 0.108871
0.022200, 260.527588, 260.527588, 0.063202
0.022222, -342.033813, -342.033813, -0.005508
0.022245, -820.182190, -820.182190, -0.072159
0.022268, -999.993591, -999.993591, -0.112625
0.022290, -816.062500, -816.062500, -0.112045
0.022313, -335.340363, -335.340363, -0.070801
0.022336, 267.389191, 267.389191, -0.003708
0.022358, 772.857300, 772.857300, 0.064636
0.022381, 997.202637, 997.202637, 0.109573
0.022404, 858.820679, 858.820679, 0.114548
0.022426, 408.047150, 408.047150, 0.077972
0.022449, -191.151367, -191.151367, 0.012909
0.022472, -720.819580, -720.819580, -0.056732
0.022494, -988.293396, -988.293396, -0.105835
0.022517, -896.280701, -896.280701, -0.116348
0.022540, -478.250488, -478.250488, -0.084641
0.022562, 113.740807, 113.740799, -0.022049
0.022585, 664.359497, 664.359497, 0.048477
0.022608, 973.320862, 973.320862, 0.101456
0.022630, 928.241821, 928.241821, 0.117432
0.022653, 545.519653, 545.519653, 0.090805
0.022676, -35.632416, -35.632416, 0.031021
0.022698, -603.823425, -603.823425, -0.039917
0.022721, -952.361450, -952.361450, -0.096451
0.022744, -954.523071, -954.523071, -0.117813
0.022766, -609.481873, -609.481873, -0.096390
0.022789, -42.744862, -42.744858, -0.039856
0.022812, 539.540405, 539.540405, 0.031143
0.022834, 925.570618, 925.570618, 0.090820
0.022857, 974.929382, 974.929382, 0.117477
0.022880, 669.662659, 669.662659, 0.101379
0.022902, 120.809601, 120.809601, 0.048431
0.022925, -471.987305, -471.987305, -0.022156
0.022948, -893.101257, -893.101257, -0.084686
0.022971, -989.354309, -989.354309, -0.116379
